UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,delta_Temp,omega,power,power_kW,wear_x_torque,pct_tool_life,rpm_x_torque,torque_sq,log_torque
131,L47310,L,298.8,308.4,1473.0,41.1,128,0,0,0,0,0,0,9.599999999999966,154.25219929125885,6339.765390870739,6.339765390870739,5260.8,0.5818181818181818,60540.3,1689.21,3.7400477406883357
132,L47311,L,298.8,308.4,1737.0,27.7,130,0,0,0,0,0,0,9.599999999999966,181.898214642849,5038.580545606917,5.0385805456069175,3601.0,0.5909090909090909,48114.9,767.29,3.3568971227655755
133,M14992,M,298.7,308.4,1441.0,43.2,132,0,0,0,0,0,0,9.699999999999989,150.90116712742974,6518.930419904966,6.518930419904966,5702.400000000001,0.6,62251.200000000004,1866.2400000000002,3.7887247890836524
134,M14993,M,298.7,308.4,1430.0,49.6,135,0,0,0,0,0,0,9.699999999999989,149.7492498211135,7427.5627911272295,7.4275627911272295,6696.0,0.6136363636363636,70928.0,2460.1600000000003,3.92395157629342
135,L47314,L,298.8,308.4,1369.0,53.0,138,0,0,0,0,0,0,9.599999999999966,143.36134475881423,7598.151272217154,7.598151272217153,7314.0,0.6272727272727273,72557.0,2809.0,3.9889840465642745
136,M14995,M,298.8,308.5,1711.0,28.5,140,0,0,0,0,0,0,9.699999999999989,179.17550100973784,5106.501778777529,5.106501778777528,3990.0,0.6363636363636364,48763.5,812.25,3.3843902633457743
137,H29550,H,298.7,308.5,1420.0,45.7,143,0,0,0,0,0,0,9.800000000000011,148.70205226991686,6795.683788735201,6.795683788735201,6535.1,0.65,64894.00000000001,2088.4900000000002,3.8437441646748516
138,L47317,L,298.7,308.6,1297.0,55.3,148,0,0,0,0,0,0,9.900000000000034,135.82152239019874,7510.93018817799,7.510930188177991,8184.4,0.6727272727272727,71724.09999999999,3058.0899999999997,4.030694535145645
139,H29552,H,298.8,308.6,1449.0,49.4,150,0,0,0,0,0,0,9.800000000000011,151.73892516838703,7495.902903318319,7.495902903318319,7410.0,0.6818181818181818,71580.59999999999,2440.3599999999997,3.919991175077323
140,L47319,L,298.8,308.6,1268.0,55.8,155,0,0,0,0,0,0,9.800000000000011,132.7846494917286,7409.383441638455,7.409383441638456,8649.0,0.7045454545454546,70754.4,3113.64,4.039536325727106
141,L47320,L,298.8,308.6,1511.0,36.1,157,0,0,0,0,0,0,9.800000000000011,158.2315499858059,5712.158954487593,5.7121589544875935,5667.7,0.7136363636363636,54547.1,1303.21,3.6136169696133895
142,L47321,L,298.7,308.5,1544.0,35.2,159,0,0,0,0,0,0,9.800000000000011,161.6873019047547,5691.393027047366,5.691393027047366,5596.8,0.7227272727272728,54348.8,1239.0400000000002,3.5890591188317256
143,M15002,M,298.6,308.4,1778.0,28.2,161,0,0,0,0,0,0,9.799999999999955,186.19172460275507,5250.606633797693,5.250606633797693,4540.2,0.7318181818181818,50139.6,795.24,3.374168709274236
144,H29557,H,298.6,308.4,1407.0,50.5,164,0,0,0,0,0,0,9.799999999999955,147.3406954533613,7440.705120394745,7.440705120394745,8282.0,0.7454545454545455,71053.5,2550.25,3.9415818076696905
145,M15004,M,298.6,308.4,1391.0,42.4,169,0,0,0,0,0,0,9.799999999999955,145.66517937144675,6176.203605349342,6.176203605349342,7165.599999999999,0.7681818181818182,58978.4,1797.76,3.770459441106359
146,L47325,L,298.5,308.4,1513.0,33.6,172,0,0,0,0,0,0,9.899999999999977,158.44098949604523,5323.61724706712,5.32361724706712,5779.2,0.7818181818181819,50836.8,1128.96,3.543853682063679
147,H29560,H,298.5,308.4,1612.0,36.1,174,0,0,0,0,0,0,9.899999999999977,168.80824525289154,6093.977653629385,6.093977653629385,6281.400000000001,0.7909090909090909,58193.200000000004,1303.21,3.6136169696133895
148,L47327,L,298.4,308.4,1515.0,40.1,179,0,0,0,0,0,0,10.0,158.65042900628455,6361.882203152011,6.361882203152011,7177.900000000001,0.8136363636363636,60751.5,1608.0100000000002,3.716008121502189
149,M15008,M,298.3,308.3,1379.0,48.0,181,0,0,0,0,0,0,10.0,144.40854231001083,6931.61003088052,6.9316100308805195,8688.0,0.8227272727272728,66192.0,2304.0,3.8918202981106265
150,L47329,L,298.4,308.3,1473.0,39.9,184,0,0,0,0,0,0,9.900000000000034,154.25219929125885,6154.662751721228,6.1546627517212285,7341.599999999999,0.8363636363636363,58772.7,1592.01,3.7111300630487563
151,L47330,L,298.4,308.3,1422.0,42.7,186,0,0,0,0,0,0,9.900000000000034,148.91149178015618,6358.52069901267,6.3585206990126695,7942.200000000001,0.8454545454545455,60719.4,1823.2900000000002,3.7773481021015445
152,M15011,M,298.4,308.2,1463.0,37.6,188,0,0,0,0,0,0,9.800000000000011,153.20500174006227,5760.508065426342,5.760508065426342,7068.8,0.8545454545454545,55008.8,1413.7600000000002,3.653252276470785
153,M15012,M,298.4,308.2,1584.0,41.0,191,0,0,0,0,0,0,9.800000000000011,165.87609210954108,6800.919776491184,6.800919776491184,7831.0,0.8681818181818182,64944.0,1681.0,3.7376696182833684
154,L47333,L,298.4,308.2,1850.0,27.0,194,0,0,0,0,0,0,9.800000000000011,193.7315469713706,5230.751768227006,5.230751768227006,5238.0,0.8818181818181818,49950.0,729.0,3.332204510175204
155,L47334,L,298.4,308.2,1528.0,36.2,196,0,0,0,0,0,0,9.800000000000011,160.01178582284012,5792.426646786813,5.792426646786813,7095.200000000001,0.8909090909090909,55313.600000000006,1310.4400000000003,3.616308761279101
156,H29569,H,298.4,308.2,1895.5,19.8,198,0,0,0,0,0,0,9.800000000000011,198.49629582931507,3930.2266574204386,3.9302266574204388,3920.4,0.9,37530.9,392.04,3.0349529867072724
157,M15016,M,298.4,308.1,1495.0,46.0,203,0,0,0,0,0,0,9.700000000000045,156.55603390389135,7201.577559579002,7.201577559579002,9338.0,0.9227272727272727,68770.0,2116.0,3.8501476017100584
158,H29571,H,298.4,308.2,1478.0,43.5,206,0,0,0,0,0,0,9.800000000000011,154.77579806685713,6732.747215908285,6.732747215908286,8961.0,0.9363636363636364,64293.0,1892.25,3.7954891891721947
159,M15018,M,298.4,308.2,1499.0,40.0,211,0,0,0,0,0,0,9.800000000000011,156.97491292437,6278.996516974799,6.278996516974799,8440.0,0.9590909090909091,59960.0,1600.0,3.713572066704308
160,L47339,L,298.4,308.2,1471.0,47.0,214,0,0,0,0,0,0,9.800000000000011,154.04275978101953,7240.009709707918,7.240009709707918,10058.0,0.9727272727272728,69137.0,2209.0,3.8712010109078907
161,L47340,L,298.4,308.2,1282.0,60.7,216,1,0,0,0,1,0,9.800000000000011,134.25072606340385,8149.019072048613,8.149019072048613,13111.2,0.9818181818181818,77817.40000000001,3684.4900000000002,4.122283930911342
162,L47341,L,298.3,308.1,1412.0,52.3,218,1,0,0,0,1,0,9.800000000000011,147.8642942289596,7733.302588174587,7.733302588174587,11401.4,0.990909090909091,73847.59999999999,2735.2899999999995,3.975936331171799
163,L47342,L,298.3,308.1,1586.0,35.5,0,0,0,0,0,0,0,9.800000000000011,166.0855316197804,5896.036372502204,5.896036372502205,0.0,0.0,56303.0,1260.25,3.597312260588446
164,M15023,M,298.4,308.2,1468.0,43.8,2,0,0,0,0,0,0,9.800000000000011,153.72860051566056,6733.312702585932,6.733312702585932,87.6,0.00909090909090909,64298.399999999994,1918.4399999999998,3.8022081394209395
165,M15024,M,298.5,308.3,1440.0,43.6,5,0,0,0,0,0,0,9.800000000000011,150.79644737231007,6574.725105432719,6.5747251054327185,218.0,0.022727272727272728,62784.0,1900.96,3.7977338590260183
166,L47345,L,298.5,308.4,1733.0,26.0,8,0,0,0,0,0,0,9.899999999999977,181.47933562237037,4718.4627261816295,4.718462726181629,208.0,0.03636363636363636,45058.0,676.0,3.295836866004329
167,H29580,H,298.4,308.2,1612.0,32.6,10,0,0,0,0,0,0,9.800000000000011,168.80824525289154,5503.148795244264,5.503148795244264,326.0,0.045454545454545456,52551.200000000004,1062.76,3.5145260669691587
168,H29581,H,298.4,308.3,1458.0,42.9,15,0,0,0,0,0,0,9.900000000000034,152.68140296446393,6550.032187175502,6.5500321871755025,643.5,0.06818181818181818,62548.2,1840.4099999999999,3.7819143200811256
169,L47348,L,298.4,308.3,1433.0,62.3,20,1,0,0,1,0,0,9.900000000000034,150.06340908647243,9348.950386087232,9.348950386087232,1246.0,0.09090909090909091,89275.9,3881.2899999999995,4.147885329150131
170,L47349,L,298.4,308.3,1318.0,59.1,22,0,0,0,0,0,0,9.900000000000034,138.02063724771156,8157.019661339754,8.157019661339755,1300.2,0.1,77893.8,3492.81,4.096009841541162
171,M15030,M,298.4,308.2,1610.0,35.0,24,0,0,0,0,0,0,9.800000000000011,168.59880574265222,5900.958200992827,5.900958200992827,840.0,0.10909090909090909,56350.0,1225.0,3.58351893845611
172,L47351,L,298.2,308.1,1462.0,50.8,27,0,0,0,0,0,0,9.900000000000034,153.1002819849426,7777.494324835084,7.777494324835084,1371.6,0.12272727272727273,74269.59999999999,2580.64,3.9473901492654373
173,M15032,M,298.1,308.0,1895.5,20.8,29,0,0,0,0,0,0,9.899999999999977,198.49629582931507,4128.722953249754,4.1287229532497545,603.2,0.1318181818181818,39426.4,432.64000000000004,3.0819099697950434
174,M15033,M,298.2,308.0,1591.0,33.7,32,0,0,0,0,0,0,9.800000000000011,166.60913039537868,5614.727694324262,5.614727694324262,1078.4,0.14545454545454545,53616.700000000004,1135.6900000000003,3.5467396869528134
175,L47354,L,298.2,308.1,1306.0,58.3,35,0,0,0,0,0,0,9.900000000000034,136.76400018627567,7973.341210859871,7.973341210859871,2040.5,0.1590909090909091,76139.8,3398.89,4.08260930600368
176,L47355,L,298.2,308.1,1382.0,43.5,37,0,0,0,0,0,0,9.900000000000034,144.7227015753698,6295.437518528586,6.295437518528586,1609.5,0.16818181818181818,60117.0,1892.25,3.7954891891721947
177,L47356,L,298.2,308.1,1618.0,34.7,39,0,0,0,0,0,0,9.900000000000034,169.4365637836095,5879.4487632912505,5.879448763291251,1353.3000000000002,0.17727272727272728,56144.600000000006,1204.0900000000001,3.5751506887855933
178,L47357,L,298.2,308.2,1895.5,21.4,41,0,0,0,0,0,0,10.0,198.49629582931507,4247.820730747342,4.247820730747343,877.4,0.18636363636363637,40563.7,457.9599999999999,3.109060958860994
179,L47358,L,298.2,308.2,1436.0,50.2,43,0,0,0,0,0,0,10.0,150.37756835183143,7548.953931261938,7.548953931261938,2158.6,0.19545454545454546,72087.2,2520.0400000000004,3.9357395320454622
180,L47359,L,298.2,308.3,1304.0,49.8,45,0,0,0,0,0,0,10.100000000000023,136.55456067603635,6800.41712166661,6.80041712166661,2241.0,0.20454545454545456,64939.2,2480.0399999999995,3.927896354584436
181,L47360,L,298.2,308.3,1475.0,49.9,47,0,0,0,0,0,0,10.100000000000023,154.46163880149817,7707.635776194758,7.707635776194758,2345.2999999999997,0.21363636363636362,73602.5,2490.0099999999998,3.929862923556477
182,H29595,H,298.2,308.3,1824.0,24.2,49,0,0,0,0,0,0,10.100000000000023,191.00883333825942,4622.413766785878,4.622413766785877,1185.8,0.22272727272727272,44140.799999999996,585.64,3.2268439945173775
183,M15042,M,298.1,308.2,1342.0,48.1,54,0,0,0,0,0,0,10.099999999999966,140.5339113705834,6759.681136925063,6.759681136925063,2597.4,0.24545454545454545,64550.200000000004,2313.61,3.893859034800475
184,L47363,L,298.1,308.2,1485.0,40.7,57,0,0,0,0,0,0,10.099999999999966,155.50883635269477,6329.209639554678,6.329209639554678,2319.9,0.2590909090909091,60439.50000000001,1656.4900000000002,3.7305011288047556
185,L47364,L,298.2,308.2,1667.0,30.6,59,0,0,0,0,0,0,10.0,174.56783178447282,5341.775652604869,5.341775652604869,1805.4,0.2681818181818182,51010.200000000004,936.3600000000001,3.4531571205928664
186,L47365,L,298.2,308.2,1446.0,38.2,61,0,0,0,0,0,0,10.0,151.42476590302803,5784.426057495672,5.784426057495671,2330.2000000000003,0.2772727272727273,55237.200000000004,1459.2400000000002,3.6686767467964168
187,L47366,L,298.1,308.3,1301.0,56.0,63,0,0,0,0,0,0,10.199999999999989,136.24040141067738,7629.462478997933,7.629462478997933,3528.0,0.2863636363636364,72856.0,3136.0,4.04305126783455
188,L47367,L,298.2,308.4,1379.0,43.1,65,0,0,0,0,0,0,10.199999999999989,144.40854231001083,6224.008173561467,6.224008173561467,2801.5,0.29545454545454547,59434.9,1857.6100000000001,3.7864597824528
189,L47368,L,298.3,308.5,1606.0,33.6,67,0,0,0,0,0,0,10.199999999999989,168.1799267221736,5650.845537865033,5.650845537865033,2251.2000000000003,0.30454545454545456,53961.600000000006,1128.96,3.543853682063679
190,M15049,M,298.3,308.4,1539.0,43.4,69,0,0,0,0,0,0,10.099999999999966,161.1637031291564,6994.504715805388,6.9945047158053875,2994.6,0.31363636363636366,66792.59999999999,1883.56,3.793239469438179
191,L47370,L,298.2,308.4,1477.0,49.9,72,0,0,0,0,0,0,10.199999999999989,154.67107831173746,7718.086807755699,7.718086807755699,3592.7999999999997,0.32727272727272727,73702.3,2490.0099999999998,3.929862923556477
192,L47371,L,298.2,308.4,1666.0,34.6,74,0,0,0,0,0,0,10.199999999999989,174.4631120293532,6036.423676215621,6.0364236762156205,2560.4,0.33636363636363636,57643.600000000006,1197.16,3.572345637857985
193,H29606,H,298.2,308.4,1398.0,51.8,76,0,0,0,0,0,0,10.199999999999989,146.39821765728436,7583.42767464733,7.5834276746473295,3936.7999999999997,0.34545454545454546,72416.4,2683.24,3.966511190712216
194,H29607,H,298.2,308.4,1678.0,34.6,81,0,0,0,0,0,0,10.199999999999989,175.7197490907891,6079.903318541303,6.0799033185413025,2802.6,0.36818181818181817,58058.8,1197.16,3.572345637857985
195,M15054,M,298.2,308.5,1895.5,12.800000000000011,86,1,0,0,1,0,0,10.300000000000011,198.49629582931507,2540.752586615235,2.540752586615235,1100.800000000001,0.39090909090909093,24262.400000000023,163.8400000000003,2.62466859216316
196,L47375,L,298.3,308.5,1453.0,42.9,89,0,0,0,0,0,0,10.199999999999989,152.15780418886564,6527.569799702335,6.527569799702335,3818.1,0.40454545454545454,62333.7,1840.4099999999999,3.7819143200811256
197,H29610,H,298.3,308.6,1432.0,49.5,91,0,0,0,0,0,0,10.300000000000011,149.9586893313528,7422.955121901963,7.422955121901963,4504.5,0.41363636363636364,70884.0,2450.25,3.9219733362813143
198,M15057,M,298.4,308.6,1527.0,40.9,96,0,0,0,0,0,0,10.200000000000045,159.90706606772045,6540.199002169767,6.540199002169767,3926.3999999999996,0.43636363636363634,62454.299999999996,1672.81,3.735285826928092
199,L47378,L,298.4,308.7,1588.0,35.0,99,0,0,0,0,0,0,10.300000000000011,166.29497113001972,5820.32398955069,5.82032398955069,3465.0,0.45,55580.0,1225.0,3.58351893845611
200,L47379,L,298.4,308.6,1433.0,47.1,101,0,0,0,0,0,0,10.200000000000045,150.06340908647243,7067.986567972852,7.067986567972852,4757.1,0.4590909090909091,67494.3,2218.4100000000003,3.8732821771117156
201,L47380,L,298.4,308.6,1609.0,35.0,103,0,0,0,0,0,0,10.200000000000045,168.49408598753254,5897.293009563639,5.897293009563639,3605.0,0.4681818181818182,56315.0,1225.0,3.58351893845611
202,L47381,L,298.3,308.5,1575.0,41.2,105,0,0,0,0,0,0,10.199999999999989,164.93361431346415,6795.264909714723,6.7952649097147235,4326.0,0.4772727272727273,64890.00000000001,1697.4400000000003,3.742420221041966
203,M15062,M,298.4,308.5,1636.0,35.7,107,0,0,0,0,0,0,10.100000000000023,171.3215193757634,6116.178241714753,6.116178241714754,3819.9,0.4863636363636364,58405.200000000004,1274.4900000000002,3.6027767550605247
204,L47383,L,298.4,308.5,1490.0,37.9,110,0,0,0,0,0,0,10.100000000000023,156.03243512829306,5913.6292913623065,5.913629291362306,4169.0,0.5,56471.0,1436.4099999999999,3.6609942506244004
205,L47384,L,298.4,308.5,1741.0,32.8,112,0,0,0,0,0,0,10.100000000000023,182.31709366332768,5980.000672157147,5.980000672157147,3673.5999999999995,0.509090909090909,57104.799999999996,1075.84,3.520460802488973
206,M15065,M,298.5,308.6,1344.0,53.0,114,0,0,0,0,0,0,10.100000000000023,140.74335088082273,7459.397596683605,7.459397596683605,6042.0,0.5181818181818182,71232.0,2809.0,3.9889840465642745
207,L47386,L,298.5,308.7,1609.0,35.3,117,0,0,0,0,0,0,10.199999999999989,168.49408598753254,5947.841235359898,5.947841235359898,4130.099999999999,0.5318181818181819,56797.7,1246.0899999999997,3.591817741270805
208,M15067,M,298.4,308.7,1421.0,60.7,119,1,0,0,1,0,0,10.300000000000011,148.80677202503654,9032.571061919718,9.032571061919718,7223.3,0.5409090909090909,86254.7,3684.4900000000002,4.122283930911342
209,L47388,L,298.4,308.6,1591.0,36.7,122,0,0,0,0,0,0,10.200000000000045,166.60913039537868,6114.555085510398,6.114555085510398,4477.400000000001,0.5545454545454546,58389.700000000004,1346.89,3.629660094453965
210,L47389,L,298.4,308.6,1477.0,44.0,124,0,0,0,0,0,0,10.200000000000045,154.67107831173746,6805.527445716449,6.805527445716448,5456.0,0.5636363636363636,64988.0,1936.0,3.8066624897703196
211,L47390,L,298.4,308.7,1523.0,36.1,126,0,0,0,0,0,0,10.300000000000011,159.48818704724184,5757.523552405431,5.757523552405431,4548.6,0.5727272727272728,54980.3,1303.21,3.6136169696133895
212,L47391,L,298.5,308.7,1575.0,33.9,128,0,0,0,0,0,0,10.199999999999989,164.93361431346415,5591.249525226434,5.591249525226434,4339.2,0.5818181818181818,53392.5,1149.2099999999998,3.5524868292083815
213,H29626,H,298.4,308.7,1344.0,52.9,130,0,0,0,0,0,0,10.300000000000011,140.74335088082273,7445.323261595522,7.445323261595522,6877.0,0.5909090909090909,71097.59999999999,2798.41,3.9871304779149517
214,L47393,L,298.4,308.7,1386.0,44.9,135,0,0,0,0,0,0,10.300000000000011,145.14158059584844,6516.856968753595,6.516856968753594,6061.5,0.6136363636363636,62231.4,2016.0099999999998,3.8264651170664994
215,M15074,M,298.3,308.6,1589.0,37.1,137,0,0,0,0,0,0,10.300000000000011,166.3996908851394,6173.428531838672,6.173428531838672,5082.7,0.6227272727272727,58951.9,1376.41,3.6402142821326553
216,L47395,L,298.3,308.6,1548.0,40.3,140,0,0,0,0,0,0,10.300000000000011,162.10618092523333,6532.879091286903,6.532879091286903,5642.0,0.6363636363636364,62384.399999999994,1624.0899999999997,3.720862499966987
217,L47396,L,298.3,308.6,1499.0,38.3,142,0,0,0,0,0,0,10.300000000000011,156.97491292437,6012.13916500337,6.01213916500337,5438.599999999999,0.6454545454545455,57411.7,1466.8899999999999,3.6712245188752153
218,L47397,L,298.3,308.5,1664.0,31.6,144,0,0,0,0,0,0,10.199999999999989,174.25367251911388,5506.416051603998,5.506416051603998,4550.400000000001,0.6545454545454545,52582.4,998.5600000000001,3.484312288372662
219,L47398,L,298.3,308.6,1447.0,38.1,146,0,0,0,0,0,0,10.300000000000011,151.52948565814768,5773.2734035754265,5.773273403575427,5562.6,0.6636363636363637,55130.700000000004,1451.6100000000001,3.66612246699132
220,M15079,M,298.3,308.5,1434.0,46.2,148,0,0,0,0,0,0,10.199999999999989,150.1681288415921,6937.767552481556,6.937767552481556,6837.6,0.6727272727272727,66250.8,2134.44,3.85439389259151
221,L47400,L,298.3,308.5,1416.0,52.7,151,0,0,0,0,0,0,10.199999999999989,148.28317324943825,7814.523230245396,7.814523230245396,7957.700000000001,0.6863636363636364,74623.2,2777.2900000000004,3.983413001514819
222,H29635,H,298.4,308.5,1827.0,24.3,153,0,0,0,0,0,0,10.100000000000023,191.3229926036184,4649.148720267927,4.649148720267927,3717.9,0.6954545454545454,44396.1,590.49,3.2308043957334744
223,L47402,L,298.4,308.6,1304.0,45.0,158,0,0,0,0,0,0,10.200000000000045,136.55456067603635,6144.955230421636,6.144955230421636,7110.0,0.7181818181818181,58680.0,2025.0,3.828641396489095
224,L47403,L,298.4,308.6,1569.0,34.4,160,0,0,0,0,0,0,10.200000000000045,164.30529578274619,5652.102174926468,5.652102174926468,5504.0,0.7272727272727273,53973.6,1183.36,3.5667118201397288
225,L47404,L,298.3,308.6,1584.0,29.3,162,0,0,0,0,0,0,10.300000000000011,165.87609210954108,4860.169498809553,4.860169498809554,4746.6,0.7363636363636363,46411.200000000004,858.49,3.4111477125153233
226,L47405,L,298.3,308.5,1362.0,53.8,164,0,0,0,0,0,0,10.199999999999989,142.6283064729766,7673.40288824614,7.67340288824614,8823.199999999999,0.7454545454545455,73275.59999999999,2894.4399999999996,4.00369019395397
227,L47406,L,298.3,308.4,1329.0,49.2,166,0,0,0,0,0,0,10.099999999999966,139.17255455402784,6847.28968405817,6.84728968405817,8167.200000000001,0.7545454545454545,65386.8,2420.6400000000003,3.9160150266976834
228,L47407,L,298.3,308.5,1539.0,36.1,168,0,0,0,0,0,0,10.199999999999989,161.1637031291564,5818.009682962546,5.818009682962546,6064.8,0.7636363636363637,55557.9,1303.21,3.6136169696133895
229,M15088,M,298.3,308.5,1629.0,37.1,170,0,0,0,0,0,0,10.199999999999989,170.58848108992575,6328.832648436246,6.328832648436246,6307.0,0.7727272727272727,60435.9,1376.41,3.6402142821326553
230,L47409,L,298.3,308.5,1538.0,32.2,173,0,0,0,0,0,0,10.199999999999989,161.05898337403673,5186.099264643983,5.186099264643983,5570.6,0.7863636363636364,49523.600000000006,1036.8400000000001,3.502549875922443
231,L47410,L,298.3,308.6,1570.0,34.8,175,0,0,0,0,0,0,10.300000000000011,164.41001553786586,5721.468540717731,5.721468540717731,6089.999999999999,0.7954545454545454,54635.99999999999,1211.0399999999997,3.5779478934066544
232,L47411,L,298.3,308.4,1408.0,43.1,177,0,0,0,0,0,0,10.099999999999966,147.44541520848094,6354.897395485528,6.354897395485528,7628.7,0.8045454545454546,60684.8,1857.6100000000001,3.7864597824528
